"province_code","province_en","province_kh","district_code","district_en","district_kh","commune_code","commune_en","commune_kh","village_code","village_en","village_kh"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100305","Preaek Prasab","ព្រែកប្រសព្វ","10030510","Thma Reab","ថ្មរាប"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100305","Preaek Prasab","ព្រែកប្រសព្វ","10030511","Bos Tirk","បូសទឹក"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100305","Preaek Prasab","ព្រែកប្រសព្វ","10030512","Kampeng","កំពែង"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100305","Preaek Prasab","ព្រែកប្រសព្វ","10030513","Ou Chrey","អូរជ្រៃ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100306","Russey Keo","ឫស្សីកែវ","10030601","Boeng Rey","បឹងរៃ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100306","Russey Keo","ឫស្សីកែវ","10030602","Russey Keo","ឫស្សីកែវ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100306","Russey Keo","ឫស្សីកែវ","10030603","Sralav Damnak","ស្រឡៅដំណាក់"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100306","Russey Keo","ឫស្សីកែវ","10030604","Svay Chum","ស្វាយជុំ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030701","Boeng Chraeng","បឹងច្រែង"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030702","Kla","ក្ល"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030703","Preaek Chik","ព្រែកជីក"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030704","Preaek Prolung","ព្រែកព្រលូង"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030705","Preaek Roka","ព្រែករកា"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030706","Saob Kraom","សោបក្រោម"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030707","Saob Leu","សោបលើ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030708","Ou Tmar Tong","អូរថ្មទោង"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030709","Kralanh Tret","ក្រឡាញ់ទ្រេត"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030710","Si Taen","ស៊ីទែន"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100307","Saob","សោប","10030711","Srae Popel","ស្រែពពេល"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030801","Kraham Ka Leu","ក្រហមកលើ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030802","Kraham Ka Kraom","ក្រហមកក្រោម"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030803","Khsat","ខ្សាត់"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030804","Prek Svay","ព្រែកស្វាយ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030805","Stueng Tro","ស្ទឹងទ្រ"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030806","Ta Mau Kandal","តាម៉ៅកណ្ដាល"
"10","Kratie","ក្រចេះ","1003","Prek Prasab","ព្រែកប្រសព្វ","100308","Ta Mao","តាម៉ៅ","10030807","Ta Mau Kraom","តាម៉ៅក្រោម"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100401","Boeng Char","បឹងចារ","10040101","Damrae","ដំរែ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100401","Boeng Char","បឹងចារ","10040102","Kampong Roteh","កំពង់រទេះ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100401","Boeng Char","បឹងចារ","10040103","Kaoh Dambang","កោះដំបង"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100401","Boeng Char","បឹងចារ","10040104","Boeng Char","បឹងចារ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100401","Boeng Char","បឹងចារ","10040105","Inn Chey","ឥន្ធជ័យ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040201","A Chen","អាជេន"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040202","Ampil Tuek","អំពិលទឹក"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040203","Kampong Krabei","កំពង់ក្របី"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040204","Kaoh Phdau","កោះផ្ដៅ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040206","Samphin","សំភិន"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040207","Tonsaong Thleak","ទន្សោងធ្លាក់"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100402","Kampong Cham","កំពង់ចាម","10040208","Yeav","យាវ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100404","Kaoh Khnhaer","កោះខ្ញែរ","10040401","Bay Samnom","បាយសំណុំ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100404","Kaoh Khnhaer","កោះខ្ញែរ","10040402","Cheung Peat","ជើងពាត"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100404","Kaoh Khnhaer","កោះខ្ញែរ","10040403","Kampong Pnov","កំពង់ព្នៅ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100404","Kaoh Khnhaer","កោះខ្ញែរ","10040404","Kaoh Chbar","កោះច្បារ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100404","Kaoh Khnhaer","កោះខ្ញែរ","10040405","Svay Chek","ស្វាយចេក"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040701","Char Thnaol","ចារថ្នោល"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040702","Doun Meas","ដូនមាស"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040703","Kaeng Prasat","កែងប្រាសាទ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040704","Kaoh Real","កោះរាល"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040706","Sambour","សំបូរ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040707","Samraong","សំរោង"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100407","Sambour","សំបូរ","10040708","Srae Khoean","ស្រែខឿន"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100408","Sandan","សណ្ដាន់","10040801","Thmei","ថ្មី"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100408","Sandan","សណ្ដាន់","10040802","Thum","ធំ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100408","Sandan","សណ្ដាន់","10040803","Sandan","សណ្ដាន់"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100408","Sandan","សណ្ដាន់","10040804","Sangkum","សង្គម"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041001","Anlong Preah Kou","អន្លង់ព្រះគោ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041002","Preaek Krieng","ព្រែកគ្រៀង"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041003","Voadthonak","វឌ្ឍនៈ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041004","Ta Nguon","តាងួន"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041005","Tram Dom","ត្រាំដុំ"
"10","Kratie","ក្រចេះ","1004","Sambour","សំបូរ","100410","Voadthonak","វឌ្ឍនៈ","10041006","Kaoh Sam","កោះសំ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050101","Mil","មិល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050102","Choeng","ចឹង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050103","Doung","ដូង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050104","Khsuem Knong","ឃ្សឹមក្នុង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050105","Khsuem Krau","ឃ្សឹមក្រៅ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050106","Samrang","សំរ៉ង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050107","Srae Roneam","ស្រែរនាម"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050108","Srae Thmei","ស្រែថ្មី"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050109","Dorngreak","ដង​រ៉ែក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100501","Khsuem","ឃ្សឹម","10050110","Trapang Chhouk","ត្រពាំងឈូក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050201","Cheung Khle","ជើងឃ្លេ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050202","Cheung Khlu","ជើងឃ្លូ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050203","Thma Hal Dei Kraham","ថ្មហាលដីក្រហម"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050204","Pravanh","ប្រវាញ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050205","Thma Hal Veal","ថ្មហាលវាល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050206","Trapeang Srae","ត្រពាំងស្រែ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050207","Chrab","ច្រាប"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050208","Chrey Meang","ជ្រៃម៉ាំង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100502","Pir Thnu","ពីរធ្នូ","10050209","Trapang Sbeak","ត្រពាំងស្បែក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050301","Kat Dai","កាត់ដៃ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050302","Kbal Snuol","ក្បាលស្នួល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050303","Krong","គ្រង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050304","Preaek Kdei","ព្រែកក្ដី"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050305","Snuol Kaeut","ស្នួលកើត"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050306","Thpong","ថ្ពង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050307","Snuol Lech","ស្នួលលិច"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050308","Psar Snuol","ផ្សារស្នួល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050309","Rong chakk","រោងចក្រ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050310","Krasang","ក្រសាំង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100503","Snuol","ស្នួល","10050311","Trapang Leak","ត្រពាំងលាក់"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050401","Roha","រហារិ៍"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050402","Kbal Trach","ក្បាលត្រាច"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050403","Mak Kandal","មាក់កណ្ដាល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050404","Mean Chey","មានជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050405","Treak","ទ្រៀក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050406","S'at","ស្អាត"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050407","Anhchanh","អញ្ចាញ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050408","Chy Pear","ជីប៉ែ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050409","Batt Haeuy","បាត់ហើយ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050410","Srae char","ស្រែចារ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050411","Doan Pok","ដូនប៉ុក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050412","Doan Meas Muoy","ដូនមាស១"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050413","Doan Meas Pi","ដូនមាស២"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050414","Doan Meas Bey","ដូនមាស៣"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100504","Srae Char","ស្រែចារ","10050415","O Tanhan","អូរតាញាន"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050501","Thnal","ថ្នល់"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050502","Voat","វត្ដ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050503","Sambuor","សំបួរ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050504","Ta Saom","តាសោម"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050505","Srae Char","ស្រែចារ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050506","Ta Pum","តាពុំ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050507","Doun Mea","ដូនមា"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050508","Rumpuk","រំពុក"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050509","Samkki","សាមគ្គី"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050510","Roveang Chey","រវៀងជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050511","O Bors Robong","អូរបោះរបង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050512","O Salong","អូរសាឡុង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100505","Svay Chreah","ស្វាយជ្រះ","10050513","Sambuo Sen Chey","សំបួរសែនជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050601","KroNhoung Sen Chey","គ្រញូងសែនជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050602","VealBei Chakrey Heng","វាលបីចក្រីហេង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050603","Chros Chrov Pousal","ជ្រោះជ្រៅពោធិ៍សាល"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050604","KroNhoung Sen Chey Khang Cheoung","គ្រញូងសែនជ័យខាងជើង"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050605","Sen Aphivoath","សែនអភិវឌ្ឍន៍"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050606","Kranhoung Bey","គ្រញូង៣"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050607","Buon Roy Muoy","១០៤"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050608","O Chorchar Meanchey","អូរចចារមានជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050609","O Senchey","អូរសែនជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050610","Kabuon Senchey","ការបួនសែនជ័យ"
"10","Kratie","ក្រចេះ","1005","Snuol","ស្នួល","100506","Kronhoung Saen Chey","គ្រញូងសែនជ័យ","10050611","Broem Brey","ប្រឹមប្រិយ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060101","Bos Leav Kraom","បុសលាវក្រោម"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060102","Bos Leav Leu","បុសលាវលើ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060103","Lvea Tong","ល្វាទង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060104","Preah Konlong","ព្រះគន្លង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060105","Preaek Kov","ព្រែកកូវ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060106","Preaek Ta Am","ព្រែកតាអាំ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060107","Preaek Ta Thoeng","ព្រែកតាថឹង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060108","Ta Lus","តាលុស"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100601","Bos Leav","បុសលាវ","10060109","Phour","ពោធិ៍"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100602","Changkrang","ចង្ក្រង់","10060201","Changkrang","ចង្ក្រង់"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100602","Changkrang","ចង្ក្រង់","10060202","Kasang","កសាង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100602","Changkrang","ចង្ក្រង់","10060203","Laor","ល្អ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100602","Changkrang","ចង្ក្រង់","10060204","Trapaeng Traeng","ត្រពាំងទ្រាំង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100602","Changkrang","ចង្ក្រង់","10060205","Phnom Dek Plerng","ភ្នំដែកភ្លើង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060301","Anhchanh","អញ្ចាញ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060302","Chuor Chrey","ជួរជ្រៃ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060303","Dar","ដារ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060304","Khnang Pos","ខ្នងពស់"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060305","Khsar","ខ្សារ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060306","Mreum","ម្រ៉ើម"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060307","Sereipheap","សេរីភាព"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060308","Stueng Svay","ស្ទឹងស្វាយ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060309","Ta Nguon","តាងួន"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100603","Dar","ដារ","10060310","Ou Korki","អូរគគីរ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060401","A Loch","អាលច"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060402","Antong Vien","អន្ទង់វៀន"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060403","Chrava","ច្រវ៉ា"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060404","Kantuot","កន្ទួត"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060405","Srae Non","ស្រែនន"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100604","Kantuot","កន្ទួត","10060406","Angkrong","អង្ក្រង"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100605","Kou Loab","គោលាប់","10060501","Banteay","បន្ទាយ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100605","Kou Loab","គោលាប់","10060502","Chrava","ច្រវ៉ា"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100605","Kou Loab","គោលាប់","10060503","Kambaor","កំបោរ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100605","Kou Loab","គោលាប់","10060504","Kou Loab","គោលាប់"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100605","Kou Loab","គោលាប់","10060505","Samret","សំរិទ្ធ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100606","Kaoh Chraeng","កោះច្រែង","10060601","Kandal","កណ្ដាល"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100606","Kaoh Chraeng","កោះច្រែង","10060602","Kbal Kaoh","ក្បាលកោះ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100606","Kaoh Chraeng","កោះច្រែង","10060603","Preaek","ព្រែក"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100606","Kaoh Chraeng","កោះច្រែង","10060604","Roka Khnor","រកាខ្នុរ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100606","Kaoh Chraeng","កោះច្រែង","10060605","Voat","វត្ដ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060701","Boeng Run","បឹងរុន"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060702","Kakot","កាកុត"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060703","Kbal Chuor","ក្បាលជួរ"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060704","Sambok","សំបុក"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060705","SraeTa Haen","ស្រែតាហែន"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060706","Sambaktean Kakot","សម្បទានកាកុត"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060707","Sambaktean Kampi","សម្បទានកាំពី"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100607","Sambok","សំបុក","10060708","Kampi","កាំពី"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100608","Thma Andaeuk","ថ្មអណ្ដើក","10060801","Chour Krouch","ជូរក្រូច"
"10","Kratie","ក្រចេះ","1006","Chetr Borei","ចិត្របុរី","100608","Thma Andaeuk","ថ្មអណ្ដើក","10060802","Damnak Sasar","ដំណាក់សសរ"
