Index,Store Code,Store Name,Province EN,Province KH,District EN,District KH,Latitude,Longitude
568,"TAKA002","Sun Chanchav","Takeo","តាកែវ","Doun Kaev","Doun Kaev","11.034202","104.590535"
569,"TAKA003","Trapeang Kranhung","Takeo","តាកែវ","Doun Kaev","Doun Kaev","11.093079","104.414537"
570,"TAKA004","Tram Kak","Takeo","តាកែវ","Tram Kak","Tram Kak","10.911496","104.589815"
571,"TAKA005","Romenh 01","Takeo","តាកែវ","Kaoh Andaet","Kaoh Andaet","10.7957","104.9502"
572,"TAKA006","Sambuor","Takeo","តាកែវ","Treang","Treang","10.962474","104.857369"
573,"TAKA007","Angkanh","Takeo","តាកែវ","Prey Kabbas","Prey Kabbas","11.083932","104.94629"
574,"TAKA008","Khvav","Takeo","តាកែវ","Samraong","Samraong","10.92014","104.72301"
575,"TAKA009","Kouk Pou","Takeo","តាកែវ","Borei Cholsar","Borei Cholsar","10.892675","104.902756"
576,"TAKA010","Krapum Chhuk","Takeo","តាកែវ","Kaoh Andaet","Kaoh Andaet","10.706738","104.916813"
577,"TAKA011","Prey Rumdeng","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.619044","104.767197"
578,"TAKA012","Prey Sloek","Takeo","តាកែវ","Treang","Treang","10.904813","104.783549"
579,"TAKA013","Phnum Den","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.60243","104.906536"
580,"TAKA014","Prey Phdau","Takeo","តាកែវ","Prey Kabbas","Prey Kabbas","11.165364","104.876075"
581,"TAKA015","Romenh 02","Takeo","តាកែវ","Kaoh Andaet","Kaoh Andaet","10.800032","104.937742"
582,"TAKA016","Angkor Borei","Takeo","តាកែវ","Angkor Borei","Angkor Borei","10.997932","104.973288"
583,"TAKA017","Trea","Takeo","តាកែវ","Samraong","Samraong","11.103537","104.821108"
584,"TAKA018","Doung Khpos","Takeo","តាកែវ","Bati","Bati","10.867205","104.86635"
585,"TAKA019","Lumchang","Takeo","តាកែវ","Samraong","Samraong","11.073395","104.75951"
586,"TAKA020","Prey Khla","Takeo","តាកែវ","Kaoh Andaet","Kaoh Andaet","10.75647","104.872143"
587,"TAKA022","Kandoeng","Takeo","តាកែវ","Bati","Bati","11.285664","104.840462"
588,"TAKA023","Rovieng","Takeo","តាកែវ","Samraong","Samraong","11.201191","104.787972"
589,"TAKA024","Ta Ou","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.577666","104.798714"
590,"TAKA025","Ang Ta Saom","Takeo","តាកែវ","Kiri Vong","Kiri Vong","11.012834","104.672232"
591,"TAKA026","Prey Ampok","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.632234","104.791171"
592,"TAKA027","Preah Bat Choan Chum","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.644722","104.874741"
593,"TAKA028","Borei Chulsar","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.859956","104.947543"
594,"TAKA031","Ba Srae","Takeo","តាកែវ","Angkor Borei","Angkor Borei","11.056967","104.952222"
595,"TAKA032","Roka Krau","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.97977","104.778003"
596,"TAKA033","Prey Kabbas","Takeo","តាកែវ","Prey Kabbas","Prey Kabbas","11.162099","104.958486"
597,"TAKA034","Rokar Knong","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.981908","104.777601"
598,"TAKA036","Tnolbek","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.810856","104.806805"
599,"TAKP001","Doun Kaev","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.989227","104.773957"
600,"TAKS001","Roka Krau","Takeo","តាកែវ","Doun Kaev","Doun Kaev","10.9791","104.7772"
601,"TAKS002","Ang Ta Saom","Takeo","តាកែវ","Kiri Vong","Kiri Vong","11.0101","104.6718"
602,"TAKS003","Trapeang Sab","Takeo","តាកែវ","Bati","Bati","11.2656982757642","104.825915410417"
603,"TAKS004","Preah Bat Choan Chum","Takeo","តាកែវ","Kiri Vong","Kiri Vong","10.6442","104.875"
604,"TBKA001","Peus Mouy","Tboung Khmum","ត្បូងឃ្មុំ","Suong","Suong","12.248393","105.717783"
605,"TBKA002","Tramung","Tboung Khmum","ត្បូងឃ្មុំ","Memot","Memot","11.819494","106.190896"
606,"TBKA003","Rokarpo Pram","Tboung Khmum","ត្បូងឃ្មុំ","Suong","Suong","12.040843","105.711399"
607,"TBKA004","Choam Kravien","Tboung Khmum","ត្បូងឃ្មុំ","Memot","Memot","11.770064","106.338638"
608,"TBKA005","Dar","Tboung Khmum","ត្បូងឃ្មុំ","Memot","Memot","11.80188","106.119953"
609,"TBKA006","Rumchek","Tboung Khmum","ត្បូងឃ្មុំ","Memot","Memot","12.105325","106.000691"
610,"TBKA008","Kaong Kang","Tboung Khmum","ត្បូងឃ្មុំ","Ponhea Kraek","Ponhea Kraek","11.810423","105.844209"
611,"TBKA009","Trapeang Phlong","Tboung Khmum","ត្បូងឃ្មុំ","Ponhea Kraek","Ponhea Kraek","11.692978","105.966143"
612,"TBKA010","Dambae","Tboung Khmum","ត្បូងឃ្មុំ","Dambae","Dambae","12.017253","105.884091"
613,"TBKA011","Chong Cheach","Tboung Khmum","ត្បូងឃ្មុំ","Dambae","Dambae","11.912352","105.861044"
614,"TBKA012","Chhuk","Tboung Khmum","ត្បូងឃ្មុំ","Krouch Chhmar","Krouch Chhmar","12.157931","105.739451"
615,"TBKA013","Chumnik","Tboung Khmum","ត្បូងឃ្មុំ","Krouch Chhmar","Krouch Chhmar","12.25263","105.817345"
616,"TBKA014","Trea","Tboung Khmum","ត្បូងឃ្មុំ","Krouch Chhmar","Krouch Chhmar","12.234293","105.546472"
617,"TBKA015","Chak","Tboung Khmum","ត្បូងឃ្មុំ","Ou Reang Ov","Ou Reang Ov","11.776389","105.598362"
618,"TBKA016","Kraek","Tboung Khmum","ត្បូងឃ្មុំ","Ponhea Kraek","Ponhea Kraek","11.785283","106.002698"
619,"TBKA017","Kor 01","Tboung Khmum","ត្បូងឃ្មុំ","Tboung Khmum","Tboung Khmum","11.973743","105.742968"
620,"TBKA018","Choam Ta Mau","Tboung Khmum","ត្បូងឃ្មុំ","Memot","Memot","11.886598","106.243362"
621,"TBKA019","Chob","Tboung Khmum","ត្បូងឃ្មុំ","Tboung Khmum","Tboung Khmum","11.918445","105.603895"
622,"TBKA020","Peam Chileang","Tboung Khmum","ត្បូងឃ្មុំ","Tboung Khmum","Tboung Khmum","12.101092","105.547606"
623,"TBKA021","Sralab","Tboung Khmum","ត្បូងឃ្មុំ","Tboung Khmum","Tboung Khmum","11.862282","105.738753"
624,"TBKA022","Kor 02","Tboung Khmum","ត្បូងឃ្មុំ","Tboung Khmum","Tboung Khmum","11.976871","105.716563"
625,"TBKP001","Suong","Tboung Khmum","ត្បូងឃ្មុំ","Suong","Suong","11.911554","105.651283"
626,"TBKS001","Suong","Tboung Khmum","ត្បូងឃ្មុំ","Suong","Suong","11.910232","105.653275"
627,"TBKS002","Kraek","Tboung Khmum","ត្បូងឃ្មុំ","Ponhea Kraek","Ponhea Kraek","11.763201","105.940445"
628,"TBKS003","Memut","Tboung Khmum","ត្បូងឃ្មុំ","Suong","Suong","11.828102","106.182878"
629,"TBKS004","Ampil Ta Pok","Tboung Khmum","ត្បូងឃ្មុំ","Ou Reang Ov","Ou Reang Ov","11.796341","105.499489"
630,"THOA001","Srayouv","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.657969","104.919848"
631,"THOA002","Sou Young","Kampong Thom","កំពង់ធំ","Taing Kouk","Taing Kouk","12.247011","105.123774"
632,"THOA003","Triel","Kampong Thom","កំពង់ធំ","Taing Kouk","Taing Kouk","12.333434","105.105665"
633,"THOA004","Baray","Kampong Thom","កំពង់ធំ","Baray","Baray","12.396384","105.083396"
634,"THOA005","Bak Sna","Kampong Thom","កំពង់ធំ","Baray","Baray","12.515992","105.281484"
635,"THOA006","Tbaeng","Kampong Thom","កំពង់ធំ","Kampong Svay","Kampong Svay","12.793109","104.78912"
636,"THOA007","Tang Krasang","Kampong Thom","កំពង់ធំ","Santuk","Santuk","12.56012","105.04978"
637,"THOA008","San Ko","Kampong Thom","កំពង់ធំ","Kampong Svay","Kampong Svay","12.80811","104.738129"
638,"THOA009","Tum Ring","Kampong Thom","កំពង់ធំ","Sandan","Sandan","12.901008","105.424327"
639,"THOA010","Kraya","Kampong Thom","កំពង់ធំ","Prasat Ballangk","Prasat Ballangk","13.118471","104.762385"
640,"THOA011","Sala Visai","Kampong Thom","កំពង់ធំ","Prasat Ballangk","Prasat Ballangk","12.948858","104.944323"
641,"THOA012","Steung Sean","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.870132","105.068985"
642,"THOA013","Chhuk","Kampong Thom","កំពង់ធំ","Baray","Baray","12.931402","105.164794"
643,"THOA014","Krava","Kampong Thom","កំពង់ធំ","Baray","Baray","12.473985","105.244491"
644,"THOA015","Kampong Chen Tboung","Kampong Thom","កំពង់ធំ","Stoung","Stoung","12.929947","104.579938"
645,"THOA016","Chamna Kraom","Kampong Thom","កំពង់ធំ","Stoung","Stoung","12.848016","104.635693"
646,"THOA017","Steung Sean","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.728917","104.89055"
647,"THOA018","Steung Sean","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.87017","105.06897"
648,"THOP001","Stueng Saen","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.718887","104.886428"
649,"THOP018","Steung Sean","Kampong Thom","កំពង់ធំ","Steung Saen","Steung Saen","12.622","105.4718"
650,"THOS001","Prey Ta Hu","Kampong Thom","កំពង់ធំ","Stueng Saen","Stueng Saen","12.718984","104.886849"
651,"THOS002","Ballang","Kampong Thom","កំពង់ធំ","Baray","Baray","12.4996","105.125"
652,"THOS003","Kampong Chen Cheung","Kampong Thom","កំពង់ធំ","Stoung","Stoung","12.943729","104.569481"
653,"THOS004","Sandan","Kampong Thom","កំពង់ធំ","Sandan","Sandan","13.102497","105.241223"
